Date,Centre_Name,Commodity_Name,Price
16-09-14,COIMBATORE,Wheat,2700
16-09-14,TIRUNELVELI,Wheat,2800
16-09-14,HYDERABAD,Wheat,2700
17-09-14,CHANDIGARH,Wheat,1550
17-09-14,DELHI,Wheat,1750
17-09-14,HISAR,Wheat,1400
17-09-14,KARNAL,Wheat,1460
17-09-14,PANCHKULA,Wheat,1600
17-09-14,GURGAON,Wheat,1550
17-09-14,SHIMLA,Wheat,NA
17-09-14,MANDI,Wheat,NA
17-09-14,SRINAGAR,Wheat,NA
17-09-14,JAMMU,Wheat,1500
17-09-14,AMRITSAR,Wheat,1500
17-09-14,LUDHIANA,Wheat,1500
17-09-14,BATHINDA,Wheat,1600
17-09-14,LUCKNOW,Wheat,NA
17-09-14,KANPUR,Wheat,NA
17-09-14,VARANASI,Wheat,NA
17-09-14,AGRA,Wheat,NA
17-09-14,DEHRADUN,Wheat,NA
17-09-14,RAIPUR,Wheat,2100
17-09-14,PANAJI,Wheat,2450
17-09-14,AHMEDABAD,Wheat,1800
17-09-14,RAJKOT,Wheat,1850
17-09-14,BHOPAL,Wheat,1550
17-09-14,INDORE,Wheat,1600
17-09-14,GWALIOR,Wheat,1500
17-09-14,JABALPUR,Wheat,1700
17-09-14,REWA,Wheat,1425
17-09-14,SAGAR,Wheat,NA
17-09-14,MUMBAI,Wheat,2200
17-09-14,NAGPUR,Wheat,2005
17-09-14,JAIPUR,Wheat,1600
17-09-14,JODHPUR,Wheat,1700
17-09-14,KOTA,Wheat,1650
17-09-14,PATNA,Wheat,1600
17-09-14,BHAGALPUR,Wheat,1600
17-09-14,RANCHI,Wheat,1750
17-09-14,BHUBANESHWAR,Wheat,NA
17-09-14,CUTTACK,Wheat,NA
17-09-14,SAMBALPUR,Wheat,NA
17-09-14,ROURKELA,Wheat,1800
17-09-14,KOLKATA,Wheat,NA
17-09-14,SILIGURI,Wheat,1600
17-09-14,PORT BLAIR,Wheat,2600
17-09-14,ITANAGAR,Wheat,NA
17-09-14,GUWAHATI,Wheat,1800
17-09-14,SHILLONG,Wheat,2230
17-09-14,AIZWAL,Wheat,NA
17-09-14,DIMAPUR,Wheat,1620
17-09-14,AGARTALA,Wheat,NA
17-09-14,VIJAYWADA,Wheat,2300
17-09-14,VISAKHAPATNAM,Wheat,2300
17-09-14,BENGALURU,Wheat,2700
17-09-14,DHARWAD,Wheat,2750
17-09-14,T.PURAM,Wheat,2700
17-09-14,ERNAKULAM,Wheat,NA
17-09-14,KOZHIKODE,Wheat,2600
17-09-14,PUDUCHERRY,Wheat,2600
17-09-14,CHENNAI,Wheat,2340
17-09-14,DINDIGUL,Wheat,2850
17-09-14,THIRUCHIRAPALLI,Wheat,2800
17-09-14,COIMBATORE,Wheat,2700
17-09-14,TIRUNELVELI,Wheat,2800
17-09-14,HYDERABAD,Wheat,2700
18-09-14,CHANDIGARH,Wheat,1550
18-09-14,DELHI,Wheat,1750
18-09-14,HISAR,Wheat,1400
18-09-14,KARNAL,Wheat,1460
18-09-14,PANCHKULA,Wheat,1600
18-09-14,GURGAON,Wheat,1550
18-09-14,SHIMLA,Wheat,NA
18-09-14,MANDI,Wheat,NA
18-09-14,SRINAGAR,Wheat,NA
18-09-14,JAMMU,Wheat,1650
18-09-14,AMRITSAR,Wheat,1500
18-09-14,LUDHIANA,Wheat,1500
18-09-14,BATHINDA,Wheat,1600
18-09-14,LUCKNOW,Wheat,1425
18-09-14,KANPUR,Wheat,1460
18-09-14,VARANASI,Wheat,1550
18-09-14,AGRA,Wheat,NA
18-09-14,DEHRADUN,Wheat,1500
18-09-14,RAIPUR,Wheat,2100
18-09-14,PANAJI,Wheat,2450
18-09-14,AHMEDABAD,Wheat,1800
18-09-14,RAJKOT,Wheat,1850
18-09-14,BHOPAL,Wheat,1550
18-09-14,INDORE,Wheat,1600
18-09-14,GWALIOR,Wheat,1500
18-09-14,JABALPUR,Wheat,1700
18-09-14,REWA,Wheat,1425
18-09-14,SAGAR,Wheat,NA
18-09-14,MUMBAI,Wheat,2200
18-09-14,NAGPUR,Wheat,2005
18-09-14,JAIPUR,Wheat,1600
18-09-14,JODHPUR,Wheat,1700
18-09-14,KOTA,Wheat,NA
18-09-14,PATNA,Wheat,NA
18-09-14,BHAGALPUR,Wheat,NA
18-09-14,RANCHI,Wheat,1750
18-09-14,BHUBANESHWAR,Wheat,NA
18-09-14,CUTTACK,Wheat,NA
18-09-14,SAMBALPUR,Wheat,NA
18-09-14,ROURKELA,Wheat,1800
18-09-14,KOLKATA,Wheat,NA
18-09-14,SILIGURI,Wheat,NA
18-09-14,PORT BLAIR,Wheat,2600
18-09-14,ITANAGAR,Wheat,NA
18-09-14,GUWAHATI,Wheat,1800
18-09-14,SHILLONG,Wheat,NA
18-09-14,AIZWAL,Wheat,NA
18-09-14,DIMAPUR,Wheat,1620
18-09-14,AGARTALA,Wheat,NA
18-09-14,VIJAYWADA,Wheat,2300
18-09-14,VISAKHAPATNAM,Wheat,2300
18-09-14,BENGALURU,Wheat,2700
18-09-14,DHARWAD,Wheat,2750
18-09-14,T.PURAM,Wheat,2700
18-09-14,ERNAKULAM,Wheat,2600
18-09-14,KOZHIKODE,Wheat,2600
18-09-14,PUDUCHERRY,Wheat,2600
18-09-14,CHENNAI,Wheat,2340
18-09-14,DINDIGUL,Wheat,2850
18-09-14,THIRUCHIRAPALLI,Wheat,2800
18-09-14,COIMBATORE,Wheat,2700
18-09-14,TIRUNELVELI,Wheat,2800
18-09-14,HYDERABAD,Wheat,2700
19-09-14,CHANDIGARH,Wheat,1550
19-09-14,DELHI,Wheat,1750
19-09-14,HISAR,Wheat,1400
19-09-14,KARNAL,Wheat,1460
19-09-14,PANCHKULA,Wheat,1600
19-09-14,GURGAON,Wheat,1550
19-09-14,SHIMLA,Wheat,NA
19-09-14,MANDI,Wheat,NA
19-09-14,SRINAGAR,Wheat,NA
19-09-14,JAMMU,Wheat,1650
19-09-14,AMRITSAR,Wheat,1500
19-09-14,LUDHIANA,Wheat,1500
19-09-14,BATHINDA,Wheat,1600
19-09-14,LUCKNOW,Wheat,1425
19-09-14,KANPUR,Wheat,1460
19-09-14,VARANASI,Wheat,1550
19-09-14,AGRA,Wheat,1470
19-09-14,DEHRADUN,Wheat,1500
19-09-14,RAIPUR,Wheat,2100
19-09-14,PANAJI,Wheat,2450
19-09-14,AHMEDABAD,Wheat,1800
19-09-14,RAJKOT,Wheat,1850
19-09-14,BHOPAL,Wheat,1550
19-09-14,INDORE,Wheat,1600
19-09-14,GWALIOR,Wheat,NA
19-09-14,JABALPUR,Wheat,1600
19-09-14,REWA,Wheat,1425
19-09-14,SAGAR,Wheat,NA
19-09-14,MUMBAI,Wheat,2200
19-09-14,NAGPUR,Wheat,2005
19-09-14,JAIPUR,Wheat,1600
19-09-14,JODHPUR,Wheat,NA
19-09-14,KOTA,Wheat,1650
19-09-14,PATNA,Wheat,1600
19-09-14,BHAGALPUR,Wheat,1600
19-09-14,RANCHI,Wheat,1750
19-09-14,BHUBANESHWAR,Wheat,NA
19-09-14,CUTTACK,Wheat,NA
19-09-14,SAMBALPUR,Wheat,NA
19-09-14,ROURKELA,Wheat,1800
19-09-14,KOLKATA,Wheat,NA
19-09-14,SILIGURI,Wheat,1600
19-09-14,PORT BLAIR,Wheat,NA
19-09-14,ITANAGAR,Wheat,NA
19-09-14,GUWAHATI,Wheat,1800
19-09-14,SHILLONG,Wheat,2230
19-09-14,AIZWAL,Wheat,NA
19-09-14,DIMAPUR,Wheat,1620
19-09-14,AGARTALA,Wheat,NA
19-09-14,VIJAYWADA,Wheat,2300
19-09-14,VISAKHAPATNAM,Wheat,2300
19-09-14,BENGALURU,Wheat,2700
19-09-14,DHARWAD,Wheat,2750
19-09-14,T.PURAM,Wheat,2700
19-09-14,ERNAKULAM,Wheat,2600
19-09-14,KOZHIKODE,Wheat,2600
19-09-14,PUDUCHERRY,Wheat,2600
19-09-14,CHENNAI,Wheat,2340
19-09-14,DINDIGUL,Wheat,2850
19-09-14,THIRUCHIRAPALLI,Wheat,2800
19-09-14,COIMBATORE,Wheat,2700
19-09-14,TIRUNELVELI,Wheat,2800
19-09-14,HYDERABAD,Wheat,2700
22-09-14,CHANDIGARH,Wheat,1550
22-09-14,DELHI,Wheat,1750
22-09-14,HISAR,Wheat,1400
22-09-14,KARNAL,Wheat,1470
22-09-14,PANCHKULA,Wheat,1600
22-09-14,GURGAON,Wheat,1550
22-09-14,SHIMLA,Wheat,NA
22-09-14,MANDI,Wheat,NA
22-09-14,SRINAGAR,Wheat,NA
22-09-14,JAMMU,Wheat,1650
22-09-14,AMRITSAR,Wheat,1500
22-09-14,LUDHIANA,Wheat,1500
22-09-14,BATHINDA,Wheat,1600
22-09-14,LUCKNOW,Wheat,1425
22-09-14,KANPUR,Wheat,1460
22-09-14,VARANASI,Wheat,1550
22-09-14,AGRA,Wheat,1470
22-09-14,DEHRADUN,Wheat,1500
22-09-14,RAIPUR,Wheat,2100
22-09-14,PANAJI,Wheat,2450
22-09-14,AHMEDABAD,Wheat,1800
22-09-14,RAJKOT,Wheat,1850
22-09-14,BHOPAL,Wheat,1550
22-09-14,INDORE,Wheat,1600
22-09-14,GWALIOR,Wheat,1500
22-09-14,JABALPUR,Wheat,1600
22-09-14,REWA,Wheat,1425
22-09-14,SAGAR,Wheat,NA
22-09-14,MUMBAI,Wheat,2200
22-09-14,NAGPUR,Wheat,2005
22-09-14,JAIPUR,Wheat,1600
22-09-14,JODHPUR,Wheat,NA
22-09-14,KOTA,Wheat,1650
22-09-14,PATNA,Wheat,1600
22-09-14,BHAGALPUR,Wheat,1600
22-09-14,RANCHI,Wheat,1750
22-09-14,BHUBANESHWAR,Wheat,NA
22-09-14,CUTTACK,Wheat,NA
22-09-14,SAMBALPUR,Wheat,NA
22-09-14,ROURKELA,Wheat,NA
22-09-14,KOLKATA,Wheat,NA
22-09-14,SILIGURI,Wheat,1600
22-09-14,PORT BLAIR,Wheat,2600
22-09-14,ITANAGAR,Wheat,NA
22-09-14,GUWAHATI,Wheat,1800
22-09-14,SHILLONG,Wheat,NA
22-09-14,AIZWAL,Wheat,NA
22-09-14,DIMAPUR,Wheat,NA
22-09-14,AGARTALA,Wheat,NA
22-09-14,VIJAYWADA,Wheat,2300
22-09-14,VISAKHAPATNAM,Wheat,2300
22-09-14,BENGALURU,Wheat,2700
22-09-14,DHARWAD,Wheat,2750
22-09-14,T.PURAM,Wheat,2700
22-09-14,ERNAKULAM,Wheat,2600
22-09-14,KOZHIKODE,Wheat,2600
22-09-14,PUDUCHERRY,Wheat,2600
22-09-14,CHENNAI,Wheat,2340
22-09-14,DINDIGUL,Wheat,2850
22-09-14,THIRUCHIRAPALLI,Wheat,2800
22-09-14,COIMBATORE,Wheat,2700
22-09-14,TIRUNELVELI,Wheat,2800
22-09-14,HYDERABAD,Wheat,2700
23-09-14,CHANDIGARH,Wheat,1550
23-09-14,DELHI,Wheat,1750
23-09-14,HISAR,Wheat,NA
23-09-14,KARNAL,Wheat,NA
23-09-14,PANCHKULA,Wheat,NA
23-09-14,GURGAON,Wheat,NA
23-09-14,SHIMLA,Wheat,NA
23-09-14,MANDI,Wheat,NA
23-09-14,SRINAGAR,Wheat,NA
23-09-14,JAMMU,Wheat,1650
23-09-14,AMRITSAR,Wheat,1500
23-09-14,LUDHIANA,Wheat,1500
23-09-14,BATHINDA,Wheat,1600
23-09-14,LUCKNOW,Wheat,1425
23-09-14,KANPUR,Wheat,1460
23-09-14,VARANASI,Wheat,1550
23-09-14,AGRA,Wheat,NA
23-09-14,DEHRADUN,Wheat,1500
23-09-14,RAIPUR,Wheat,NA
23-09-14,PANAJI,Wheat,2450
23-09-14,AHMEDABAD,Wheat,1800
23-09-14,RAJKOT,Wheat,1850
23-09-14,BHOPAL,Wheat,NA
23-09-14,INDORE,Wheat,1600
23-09-14,GWALIOR,Wheat,1500
23-09-14,JABALPUR,Wheat,1600
23-09-14,REWA,Wheat,NA
23-09-14,SAGAR,Wheat,NA
23-09-14,MUMBAI,Wheat,2200
23-09-14,NAGPUR,Wheat,2005
23-09-14,JAIPUR,Wheat,1600
23-09-14,JODHPUR,Wheat,1600
23-09-14,KOTA,Wheat,1650
23-09-14,PATNA,Wheat,1600
23-09-14,BHAGALPUR,Wheat,1600
23-09-14,RANCHI,Wheat,1750
23-09-14,BHUBANESHWAR,Wheat,NA
23-09-14,CUTTACK,Wheat,NA
23-09-14,SAMBALPUR,Wheat,NA
23-09-14,ROURKELA,Wheat,NA
23-09-14,KOLKATA,Wheat,NA
23-09-14,SILIGURI,Wheat,NA
23-09-14,PORT BLAIR,Wheat,2600
23-09-14,ITANAGAR,Wheat,NA
23-09-14,GUWAHATI,Wheat,1800
23-09-14,SHILLONG,Wheat,2230
23-09-14,AIZWAL,Wheat,NA
23-09-14,DIMAPUR,Wheat,NA
23-09-14,AGARTALA,Wheat,NA
23-09-14,VIJAYWADA,Wheat,2300
23-09-14,VISAKHAPATNAM,Wheat,2300
23-09-14,BENGALURU,Wheat,2700
23-09-14,DHARWAD,Wheat,2750
23-09-14,T.PURAM,Wheat,2700
23-09-14,ERNAKULAM,Wheat,2600
23-09-14,KOZHIKODE,Wheat,2600
23-09-14,PUDUCHERRY,Wheat,2600
23-09-14,CHENNAI,Wheat,2340
23-09-14,DINDIGUL,Wheat,2850
23-09-14,THIRUCHIRAPALLI,Wheat,2800
23-09-14,COIMBATORE,Wheat,2700
23-09-14,TIRUNELVELI,Wheat,2800
23-09-14,HYDERABAD,Wheat,2700
24-09-14,CHANDIGARH,Wheat,1550
24-09-14,DELHI,Wheat,1750
24-09-14,HISAR,Wheat,1400
24-09-14,KARNAL,Wheat,1450
24-09-14,PANCHKULA,Wheat,1600
24-09-14,GURGAON,Wheat,1550
24-09-14,SHIMLA,Wheat,NA
24-09-14,MANDI,Wheat,NA
24-09-14,SRINAGAR,Wheat,NA
24-09-14,JAMMU,Wheat,1650
24-09-14,AMRITSAR,Wheat,1500
24-09-14,LUDHIANA,Wheat,1500
24-09-14,BATHINDA,Wheat,1600
24-09-14,LUCKNOW,Wheat,1425
24-09-14,KANPUR,Wheat,1460
24-09-14,VARANASI,Wheat,1550
24-09-14,AGRA,Wheat,1470
24-09-14,DEHRADUN,Wheat,1500
24-09-14,RAIPUR,Wheat,2100
24-09-14,PANAJI,Wheat,2450
24-09-14,AHMEDABAD,Wheat,1800
24-09-14,RAJKOT,Wheat,1850
24-09-14,BHOPAL,Wheat,1550
24-09-14,INDORE,Wheat,1600
24-09-14,GWALIOR,Wheat,1500
24-09-14,JABALPUR,Wheat,1650
24-09-14,REWA,Wheat,1425
24-09-14,SAGAR,Wheat,2300
24-09-14,MUMBAI,Wheat,2200
24-09-14,NAGPUR,Wheat,2023
24-09-14,JAIPUR,Wheat,1600
24-09-14,JODHPUR,Wheat,NA
24-09-14,KOTA,Wheat,1650
24-09-14,PATNA,Wheat,1600
24-09-14,BHAGALPUR,Wheat,1600
24-09-14,RANCHI,Wheat,1750
24-09-14,BHUBANESHWAR,Wheat,NA
24-09-14,CUTTACK,Wheat,NA
24-09-14,SAMBALPUR,Wheat,NA
24-09-14,ROURKELA,Wheat,1800
24-09-14,KOLKATA,Wheat,NA
24-09-14,SILIGURI,Wheat,1600
24-09-14,PORT BLAIR,Wheat,2600
24-09-14,ITANAGAR,Wheat,NA
24-09-14,GUWAHATI,Wheat,1800
24-09-14,SHILLONG,Wheat,2230
24-09-14,AIZWAL,Wheat,NA
24-09-14,DIMAPUR,Wheat,NA
24-09-14,AGARTALA,Wheat,NA
24-09-14,VIJAYWADA,Wheat,2300
24-09-14,VISAKHAPATNAM,Wheat,2300
24-09-14,BENGALURU,Wheat,NA
24-09-14,DHARWAD,Wheat,NA
24-09-14,T.PURAM,Wheat,2700
24-09-14,ERNAKULAM,Wheat,2600
24-09-14,KOZHIKODE,Wheat,2600
24-09-14,PUDUCHERRY,Wheat,2600
24-09-14,CHENNAI,Wheat,2340
24-09-14,DINDIGUL,Wheat,2850
24-09-14,THIRUCHIRAPALLI,Wheat,2800
24-09-14,COIMBATORE,Wheat,2700
24-09-14,TIRUNELVELI,Wheat,2800
24-09-14,HYDERABAD,Wheat,2700
25-09-14,CHANDIGARH,Wheat,1550
25-09-14,DELHI,Wheat,1740
25-09-14,HISAR,Wheat,NA
25-09-14,KARNAL,Wheat,NA
25-09-14,PANCHKULA,Wheat,NA
25-09-14,GURGAON,Wheat,NA
25-09-14,SHIMLA,Wheat,NA
25-09-14,MANDI,Wheat,NA
25-09-14,SRINAGAR,Wheat,NA
25-09-14,JAMMU,Wheat,1650
25-09-14,AMRITSAR,Wheat,1500
25-09-14,LUDHIANA,Wheat,NA
25-09-14,BATHINDA,Wheat,NA
25-09-14,LUCKNOW,Wheat,NA
25-09-14,KANPUR,Wheat,NA
25-09-14,VARANASI,Wheat,NA
25-09-14,AGRA,Wheat,NA
25-09-14,DEHRADUN,Wheat,1500
25-09-14,RAIPUR,Wheat,2100
25-09-14,PANAJI,Wheat,2450
25-09-14,AHMEDABAD,Wheat,1800
25-09-14,RAJKOT,Wheat,1850
25-09-14,BHOPAL,Wheat,1550
25-09-14,INDORE,Wheat,NA
25-09-14,GWALIOR,Wheat,NA
25-09-14,JABALPUR,Wheat,1650
25-09-14,REWA,Wheat,NA
25-09-14,SAGAR,Wheat,NA
25-09-14,MUMBAI,Wheat,2200
25-09-14,NAGPUR,Wheat,2023
25-09-14,JAIPUR,Wheat,NA
25-09-14,JODHPUR,Wheat,NA
25-09-14,KOTA,Wheat,NA
25-09-14,PATNA,Wheat,NA
25-09-14,BHAGALPUR,Wheat,NA
25-09-14,RANCHI,Wheat,NA
25-09-14,BHUBANESHWAR,Wheat,NA
25-09-14,CUTTACK,Wheat,NA
25-09-14,SAMBALPUR,Wheat,NA
25-09-14,ROURKELA,Wheat,1800
25-09-14,KOLKATA,Wheat,NA
25-09-14,SILIGURI,Wheat,1600
25-09-14,PORT BLAIR,Wheat,2600
25-09-14,ITANAGAR,Wheat,NA
25-09-14,GUWAHATI,Wheat,1800
25-09-14,SHILLONG,Wheat,2230
25-09-14,AIZWAL,Wheat,NA
25-09-14,DIMAPUR,Wheat,NA
25-09-14,AGARTALA,Wheat,NA
25-09-14,VIJAYWADA,Wheat,2300
25-09-14,VISAKHAPATNAM,Wheat,2300
25-09-14,BENGALURU,Wheat,2700
25-09-14,DHARWAD,Wheat,2750
25-09-14,T.PURAM,Wheat,2700
25-09-14,ERNAKULAM,Wheat,2600
25-09-14,KOZHIKODE,Wheat,2600
25-09-14,PUDUCHERRY,Wheat,2600
25-09-14,CHENNAI,Wheat,2340
25-09-14,DINDIGUL,Wheat,2850
25-09-14,THIRUCHIRAPALLI,Wheat,2800
25-09-14,COIMBATORE,Wheat,2700
25-09-14,TIRUNELVELI,Wheat,2800
25-09-14,HYDERABAD,Wheat,2700
26-09-14,CHANDIGARH,Wheat,1550
26-09-14,DELHI,Wheat,1740
26-09-14,HISAR,Wheat,NA
26-09-14,KARNAL,Wheat,NA
26-09-14,PANCHKULA,Wheat,NA
26-09-14,GURGAON,Wheat,NA
26-09-14,SHIMLA,Wheat,NA
26-09-14,MANDI,Wheat,NA
26-09-14,SRINAGAR,Wheat,NA
26-09-14,JAMMU,Wheat,1650
26-09-14,AMRITSAR,Wheat,1500
26-09-14,LUDHIANA,Wheat,1500
26-09-14,BATHINDA,Wheat,1600
26-09-14,LUCKNOW,Wheat,1425
26-09-14,KANPUR,Wheat,1460
26-09-14,VARANASI,Wheat,1550
26-09-14,AGRA,Wheat,1500
26-09-14,DEHRADUN,Wheat,1500
26-09-14,RAIPUR,Wheat,2100
26-09-14,PANAJI,Wheat,2450
26-09-14,AHMEDABAD,Wheat,1800
26-09-14,RAJKOT,Wheat,NA
26-09-14,BHOPAL,Wheat,1550
26-09-14,INDORE,Wheat,NA
26-09-14,GWALIOR,Wheat,NA
26-09-14,JABALPUR,Wheat,1650
26-09-14,REWA,Wheat,NA
26-09-14,SAGAR,Wheat,2300
26-09-14,MUMBAI,Wheat,2200
26-09-14,NAGPUR,Wheat,2023
26-09-14,JAIPUR,Wheat,1600
26-09-14,JODHPUR,Wheat,NA
26-09-14,KOTA,Wheat,1650
26-09-14,PATNA,Wheat,NA
26-09-14,BHAGALPUR,Wheat,NA
26-09-14,RANCHI,Wheat,1750
26-09-14,BHUBANESHWAR,Wheat,NA
26-09-14,CUTTACK,Wheat,NA
26-09-14,SAMBALPUR,Wheat,NA
26-09-14,ROURKELA,Wheat,1800
26-09-14,KOLKATA,Wheat,NA
26-09-14,SILIGURI,Wheat,1600
26-09-14,PORT BLAIR,Wheat,2600
26-09-14,ITANAGAR,Wheat,NA
26-09-14,GUWAHATI,Wheat,1800
26-09-14,SHILLONG,Wheat,NA
26-09-14,AIZWAL,Wheat,NA
26-09-14,DIMAPUR,Wheat,1620
26-09-14,AGARTALA,Wheat,NA
26-09-14,VIJAYWADA,Wheat,2300
26-09-14,VISAKHAPATNAM,Wheat,2300
26-09-14,BENGALURU,Wheat,2700
26-09-14,DHARWAD,Wheat,2750
26-09-14,T.PURAM,Wheat,2700
26-09-14,ERNAKULAM,Wheat,2600
26-09-14,KOZHIKODE,Wheat,2600
26-09-14,PUDUCHERRY,Wheat,2600
26-09-14,CHENNAI,Wheat,2340
26-09-14,DINDIGUL,Wheat,2850
26-09-14,THIRUCHIRAPALLI,Wheat,2800
26-09-14,COIMBATORE,Wheat,2700
26-09-14,TIRUNELVELI,Wheat,2800
26-09-14,HYDERABAD,Wheat,2700
29-09-14,CHANDIGARH,Wheat,1550
29-09-14,DELHI,Wheat,1750
29-09-14,HISAR,Wheat,1400
29-09-14,KARNAL,Wheat,1460
29-09-14,PANCHKULA,Wheat,NA
29-09-14,GURGAON,Wheat,1550
29-09-14,SHIMLA,Wheat,NA
29-09-14,MANDI,Wheat,NA
29-09-14,SRINAGAR,Wheat,NA
29-09-14,JAMMU,Wheat,1650
29-09-14,AMRITSAR,Wheat,1500
29-09-14,LUDHIANA,Wheat,1500
29-09-14,BATHINDA,Wheat,1600
29-09-14,LUCKNOW,Wheat,1425
29-09-14,KANPUR,Wheat,1460
29-09-14,VARANASI,Wheat,1550
29-09-14,AGRA,Wheat,1500
29-09-14,DEHRADUN,Wheat,1500
29-09-14,RAIPUR,Wheat,2100
29-09-14,PANAJI,Wheat,NA
29-09-14,AHMEDABAD,Wheat,1800
29-09-14,RAJKOT,Wheat,1850
29-09-14,BHOPAL,Wheat,1550
29-09-14,INDORE,Wheat,NA
29-09-14,GWALIOR,Wheat,NA
29-09-14,JABALPUR,Wheat,NA
29-09-14,REWA,Wheat,1425
29-09-14,SAGAR,Wheat,NA
29-09-14,MUMBAI,Wheat,2200
29-09-14,NAGPUR,Wheat,2023
29-09-14,JAIPUR,Wheat,1600
29-09-14,JODHPUR,Wheat,1600
29-09-14,KOTA,Wheat,1650
29-09-14,PATNA,Wheat,1600
29-09-14,BHAGALPUR,Wheat,NA
29-09-14,RANCHI,Wheat,1750
29-09-14,BHUBANESHWAR,Wheat,NA
29-09-14,CUTTACK,Wheat,NA
29-09-14,SAMBALPUR,Wheat,NA
29-09-14,ROURKELA,Wheat,1800
29-09-14,KOLKATA,Wheat,NA
29-09-14,SILIGURI,Wheat,1625
29-09-14,PORT BLAIR,Wheat,2600
29-09-14,ITANAGAR,Wheat,NA
29-09-14,GUWAHATI,Wheat,1800
29-09-14,SHILLONG,Wheat,2230
29-09-14,AIZWAL,Wheat,NA
29-09-14,DIMAPUR,Wheat,1620
29-09-14,AGARTALA,Wheat,NA
29-09-14,VIJAYWADA,Wheat,2300
29-09-14,VISAKHAPATNAM,Wheat,2300
29-09-14,BENGALURU,Wheat,2700
29-09-14,DHARWAD,Wheat,2750
29-09-14,T.PURAM,Wheat,2700
29-09-14,ERNAKULAM,Wheat,2600
29-09-14,KOZHIKODE,Wheat,2600
29-09-14,PUDUCHERRY,Wheat,2600
29-09-14,CHENNAI,Wheat,2340
29-09-14,DINDIGUL,Wheat,2850
29-09-14,THIRUCHIRAPALLI,Wheat,2800
29-09-14,COIMBATORE,Wheat,2700
29-09-14,TIRUNELVELI,Wheat,2800
29-09-14,HYDERABAD,Wheat,2700
30-09-14,CHANDIGARH,Wheat,1550
30-09-14,DELHI,Wheat,1750
30-09-14,HISAR,Wheat,1400
30-09-14,KARNAL,Wheat,1450
30-09-14,PANCHKULA,Wheat,1600
30-09-14,GURGAON,Wheat,1550
30-09-14,SHIMLA,Wheat,NA
30-09-14,MANDI,Wheat,NA
30-09-14,SRINAGAR,Wheat,NA
30-09-14,JAMMU,Wheat,1650
30-09-14,AMRITSAR,Wheat,1500
30-09-14,LUDHIANA,Wheat,1500
30-09-14,BATHINDA,Wheat,1600
30-09-14,LUCKNOW,Wheat,1425
30-09-14,KANPUR,Wheat,1460
30-09-14,VARANASI,Wheat,1550
30-09-14,AGRA,Wheat,1500
30-09-14,DEHRADUN,Wheat,1500
30-09-14,RAIPUR,Wheat,2100
30-09-14,PANAJI,Wheat,2450
30-09-14,AHMEDABAD,Wheat,1800
30-09-14,RAJKOT,Wheat,1850
30-09-14,BHOPAL,Wheat,1550
30-09-14,INDORE,Wheat,1550
30-09-14,GWALIOR,Wheat,NA
30-09-14,JABALPUR,Wheat,1650
30-09-14,REWA,Wheat,1425
30-09-14,SAGAR,Wheat,2300
30-09-14,MUMBAI,Wheat,2200
30-09-14,NAGPUR,Wheat,2023
30-09-14,JAIPUR,Wheat,1600
30-09-14,JODHPUR,Wheat,NA
30-09-14,KOTA,Wheat,1650
30-09-14,PATNA,Wheat,1600
30-09-14,BHAGALPUR,Wheat,1600
30-09-14,RANCHI,Wheat,1750
30-09-14,BHUBANESHWAR,Wheat,NA
30-09-14,CUTTACK,Wheat,NA
30-09-14,SAMBALPUR,Wheat,NA
30-09-14,ROURKELA,Wheat,1800
30-09-14,KOLKATA,Wheat,NA
30-09-14,SILIGURI,Wheat,1625
30-09-14,PORT BLAIR,Wheat,2600
30-09-14,ITANAGAR,Wheat,NA
30-09-14,GUWAHATI,Wheat,1800
30-09-14,SHILLONG,Wheat,NA
30-09-14,AIZWAL,Wheat,NA
30-09-14,DIMAPUR,Wheat,1620
30-09-14,AGARTALA,Wheat,NA
30-09-14,VIJAYWADA,Wheat,2300
30-09-14,VISAKHAPATNAM,Wheat,2300
30-09-14,BENGALURU,Wheat,2700
30-09-14,DHARWAD,Wheat,2750
30-09-14,T.PURAM,Wheat,2700
30-09-14,ERNAKULAM,Wheat,2600
30-09-14,KOZHIKODE,Wheat,2600
30-09-14,PUDUCHERRY,Wheat,2600
30-09-14,CHENNAI,Wheat,2340
30-09-14,DINDIGUL,Wheat,2850
30-09-14,THIRUCHIRAPALLI,Wheat,2800
30-09-14,COIMBATORE,Wheat,2700
30-09-14,TIRUNELVELI,Wheat,2800
30-09-14,HYDERABAD,Wheat,2700
07-10-14,CHANDIGARH,Wheat,1550
07-10-14,DELHI,Wheat,1750
07-10-14,HISAR,Wheat,1400
07-10-14,KARNAL,Wheat,1525
07-10-14,PANCHKULA,Wheat,1600
07-10-14,GURGAON,Wheat,1550
07-10-14,SHIMLA,Wheat,NA
07-10-14,MANDI,Wheat,NA
07-10-14,SRINAGAR,Wheat,NA
07-10-14,JAMMU,Wheat,NA
07-10-14,AMRITSAR,Wheat,1500
07-10-14,LUDHIANA,Wheat,NA
07-10-14,BATHINDA,Wheat,1600
07-10-14,LUCKNOW,Wheat,1425
07-10-14,KANPUR,Wheat,1460
07-10-14,VARANASI,Wheat,1550
07-10-14,AGRA,Wheat,1500
07-10-14,DEHRADUN,Wheat,1500
07-10-14,RAIPUR,Wheat,2100
07-10-14,PANAJI,Wheat,2450
